date,text,Subjectivity,Polarity,Analysis
2019-10-13,"tesla inc owners summoning their driverless cars in parking lots are likely liable for crashes, lawyers said after a series of internet videos showed problems with cars running new software.",0.6515151515151515,0.012121212121212116,Positive
2019-10-13,"the u.s. national highway traffic safety administration (nhtsa) said friday it is reviewing a defect petition that claims tesla inc failed to issue a recall when it issued a software in 2,000 model s and model x vehicles in may.",0.3,-0.5,Negative
2019-10-13,tesla's  stock dropped 6% on thursday after the electric car maker's quarterly deliveries underwhelmed investors already concerned about slowing revenue growth and ongoing losses.,0.0,0.0,Neutral
2019-10-13,"u.s. regulators are looking into parking lot crashes involving tesla inc  cars driving themselves to their owners using the company's smart summon feature, the national highway traffic safety administration (nhtsa) said on wednesday.",0.6428571428571429,0.21428571428571427,Positive
2019-10-13,"electric car company tesla inc said on wednesday its deliveries rose less than 2% in the third quarter, missing wall street estimates and sending its shares down nearly 6% in trading after the bell.",0.29259259259259257,0.029629629629629627,Positive
2019-10-13,"tesla inc delivered fewer-than-expected vehicles in its third quarter, fueling doubts about the company's ability to turn a profit.",0.0,0.0,Neutral
2019-10-13,the u.s. national highway traffic safety administration (nhtsa) said wednesday it is aware of reports of minor crashes involving tesla inc's smart summon feature that allows people to retrieve a parked vehicle remotely by using an app.,0.32321428571428573,0.07857142857142857,Positive
2019-10-13,"u.s. electric vehicle maker tesla inc has registered a construction company in china, a business registration filing shows, the latest sign tesla is pushing ahead with its plans in the world's biggest auto market.",0.9,0.5,Positive
2019-10-13,"tesla inc's electric model 3 remained norway's top-selling car in the third quarter, although its sales declined from earlier in the year, registration data showed on tuesday.",0.25,0.0,Neutral
2019-10-13,"tesla inc's electric model 3 remained norway's top-selling vehicle in the third quarter even as sales of the car declined from earlier in the year, registration data showed on tuesday.",0.25,0.0,Neutral
2019-10-13,"tesla inc  shares closed up 6% on thursday on a report that chief executive officer elon musk saw ""a shot"" at delivering 100,000 cars this quarter and the company said it will roll out a software update for watching movies and playing games in cars.",0.1,-0.1,Negative
2019-10-13,"tesla inc  chief executive elon musk urged investors to approve the 2016 purchase of solarcity at a big premium to its market value despite knowing the solar installer faced a cash crunch and publicly stating he had recused himself from involvement in the deal, according...",0.08333333333333334,0.0,Neutral
2019-10-13,"u.s.-listed shares of tesla inc rival nio inc tumbled more than 18% on tuesday after the chinese electric carmaker posted a drop in quarterly vehicle sales, blaming a cut in subsidies and weak demand.",0.375,0.041666666666666664,Positive
2019-10-13,"tesla inc chief executive elon musk urged investors to approve the 2016 purchase of solarcity at a big premium to its market value despite knowing the solar installer faced a cash crunch and publicly stating he had recused himself from involvement in the deal, according...",0.08333333333333334,0.0,Neutral
2019-10-13,"a delaware judge ruled on friday that tesla inc's  board of directors must defend at a trial chief executive elon musk's multibillion dollar pay package, which a shareholder lawsuit said unjustly enriched the head of the electric vehicle company.",0.0,0.0,Neutral
2019-10-13,"tesla  wants to steal porsche's bragging rights by testing its model s on the northern loop of germany's nuerburgring circuit, using a marketing tool that german carmakers have long used to tout the superiority of their products.",0.16666666666666666,0.05000000000000001,Positive
2019-10-13,"toyota motor corp has started using batteries that panasonic corp designed for tesla inc in some of its plug-in hybrids sold in china, the nikkei business daily reported on friday.",0.0,0.0,Neutral
2019-10-13,"brazil-based lithium startup sigma lithium resources corp  has held talks with tesla inc  and other automakers about supplying the key battery ingredient in the coming years, the company's chief executive said on thursday.",0.6875,-0.0625,Negative
2019-10-13,"tesla inc's  use of individual customer data, such as vehicle camera footage and gps, to price its new insurance products will depend on drivers' authorization and individual u.s. state laws, a senior company executive said on wednesday.",0.4386363636363636,0.03409090909090909,Positive
2019-10-13,the national transportation safety board (ntsb) on wednesday cited driver errors and tesla inc's autopilot design as the probable cause of a january 2018 crash of a model s into a parked fire truck on a highway in california.,0.0,0.0,Neutral
2019-10-13,"the national transportation safety board (ntsb) said on tuesday that a tesla model s was in autopilot mode and the driver's hands were off the wheel when it struck a fire truck in culver city, california, one of a series of crashes the board is investigating involving tesla's...",0.0,0.0,Neutral
2019-10-13,"china will exempt tesla inc's  electric vehicles from its purchase tax, the ministry of industry and information technology (miit) said on friday, a concession made amidst trade tensions with the united states.",0.0,0.0,Neutral
2019-10-13,"china will exempt 16 tesla inc electric vehicle (ev) models from purchase tax, the ministry of industry and information technology said in a statement on its website.",0.0,0.0,Neutral
2019-10-13,"* has held showroom parties with djs, developed chat app stickers",0.3,0.1,Positive
2019-10-13,"tesla inc  has always shown disdain for marketing, with ceo elon musk boasting his company does not advertise, instead using the money it would have spent to develop products.",0.1,-0.1,Negative
2019-10-13,tesla  ceo elon musk and alibaba  founder jack ma discussed mars and artificial intelligence but steered clear of the u.s.-china trade war in their first joint appearance on thursday that some audience members said was disappointing.,0.6041666666666666,-0.21249999999999997,Negative
2019-10-13,"china's biggest lithium producer, ganfeng lithium co  , saw its first-half profits plunge 59% as rising supply of the material used in batteries for electric cars caused a slump in prices.",0.0,0.0,Neutral
2019-10-13,"tesla inc  ceo elon musk and alibaba group holding ltd  chairman jack ma will speak at a conference on artificial intelligence (ai) to be held this week in shanghai, an alibaba spokeswoman said on monday.",1.0,-0.6,Negative
2019-10-13,"u.s. electric vehicle maker tesla inc  will raise prices in china on friday, earlier than planned, and is considering increasing prices again in december should chinese tariffs on u.s.-made cars take effect, people familiar with the matter said.",0.3333333333333333,0.125,Positive
2019-10-13,"electric carmaker tesla  is scouting out locations for a possible factory in the german state of north rhine-westphalia (nrw), germany's most populous state, daily rheinische post reported on sunday, citing people familiar with the matter.",0.4,0.175,Positive
2019-10-13,"u.s. electric vehicle maker tesla inc  is in advanced talks with south korea's lg chem ltd  to source batteries for vehicles to be made in its shanghai plant, a person familiar with the matter said.",0.55,0.3875,Positive
